customer_id	age	age_group	plan_type	customer_value	subscription_in_months	complain_registered	lost_customer	nb_call_seconds	nb_calls	nb_lost_calls	nb_sms	nb_distinct_numbers
Client1646	25	Group_2	Contractual	780.48	16	No	FALSE	6203	141	11	110	44
Client1647	55	Group_5	PayAsYouGo	280.71	14	No	FALSE	8743	171	7	98	42
Client1648	30	Group_3	PayAsYouGo	332.32	15	No	FALSE	2663	45	3	56	21
Client1649	30	Group_3	PayAsYouGo	1129.6	8	No	FALSE	4200	40	0	240	12
Client1650	30	Group_3	PayAsYouGo	152.68	8	Yes	TRUE	1298	19	0	25	9
Client1651	25	Group_2	PayAsYouGo	180.405	35	No	FALSE	3950	59	3	0	11
Client1653	25	Group_2	PayAsYouGo	1533.645	34	No	FALSE	2033	48	5	320	18
Client1654	15	Group_1	PayAsYouGo	210.76	35	No	FALSE	3778	54	5	0	29
Client1655	15	Group_1	PayAsYouGo	111.045	35	No	FALSE	1973	46	0	0	27
Client1656	25	Group_2	PayAsYouGo	154.125	35	No	FALSE	3355	70	6	0	22
Client1657	30	Group_3	PayAsYouGo	1062.68	35	No	FALSE	1940	27	0	246	12
Client1658	30	Group_3	PayAsYouGo	772.16	34	No	FALSE	8695	109	8	105	37
Client1659	30	Group_3	PayAsYouGo	540.4	35	No	FALSE	13353	157	2	0	38
Client1660	30	Group_3	PayAsYouGo	166.64	35	No	FALSE	4095	71	2	0	19
Client1661	25	Group_2	PayAsYouGo	251.145	35	No	FALSE	5498	83	1	0	6
Client1663	25	Group_2	PayAsYouGo	739.485	35	No	FALSE	14720	213	20	15	26
Client1664	30	Group_3	PayAsYouGo	1883.6	35	No	FALSE	2675	15	0	444	2
Client1665	25	Group_2	PayAsYouGo	1185.075	34	No	FALSE	15065	170	4	111	24
Client1666	30	Group_3	PayAsYouGo	834.16	34	No	FALSE	6080	74	0	147	20
Client1670	25	Group_2	PayAsYouGo	1876.635	34	No	FALSE	7088	115	0	345	37
Client1671	30	Group_3	PayAsYouGo	447.48	34	No	FALSE	11045	142	2	0	41
Client1672	25	Group_2	PayAsYouGo	596.745	34	No	FALSE	6298	63	3	69	31
Client1674	45	Group_4	PayAsYouGo	252.4	33	No	FALSE	10015	81	16	0	36
Client1675	25	Group_2	PayAsYouGo	246.78	33	No	TRUE	5398	86	8	0	18
Client1676	30	Group_3	PayAsYouGo	97.2	31	No	FALSE	2420	10	0	0	8
Client1680	30	Group_3	PayAsYouGo	50.44	33	No	FALSE	1248	13	0	0	3
Client1681	45	Group_4	PayAsYouGo	161.25	30	No	FALSE	6365	85	0	0	16
Client1683	45	Group_4	PayAsYouGo	0	33	No	FALSE	0	0	0	0	0
Client1684	25	Group_2	PayAsYouGo	714.645	28	No	FALSE	15655	226	20	0	74
Client1685	25	Group_2	Contractual	1343.205	31	No	FALSE	6545	104	1	232	27
Client1686	25	Group_2	PayAsYouGo	151.56	33	No	FALSE	3298	70	0	0	22
Client1688	25	Group_2	PayAsYouGo	720.045	33	No	FALSE	2360	41	1	136	17
Client1689	25	Group_2	Contractual	734.355	24	No	FALSE	895	24	0	154	5
Client1690	45	Group_4	PayAsYouGo	29.375	23	No	FALSE	1148	27	0	0	62
Client1693	15	Group_1	PayAsYouGo	45.375	22	No	FALSE	805	20	5	0	7
Client1694	30	Group_3	PayAsYouGo	114.16	22	No	FALSE	2805	49	0	0	17
Client1695	25	Group_2	PayAsYouGo	58.005	15	No	FALSE	1275	14	0	0	8
Client1696	15	Group_1	Contractual	588.61	14	No	FALSE	5973	129	11	46	36
Client1697	45	Group_4	PayAsYouGo	301.8	12	No	FALSE	8513	159	7	34	34
Client1698	30	Group_3	PayAsYouGo	98.64	13	No	FALSE	2433	33	3	0	13
Client1699	25	Group_2	PayAsYouGo	971.91	6	No	FALSE	3970	28	0	176	4
Client1700	25	Group_2	PayAsYouGo	48.375	6	Yes	TRUE	1068	7	0	0	1
Client1701	25	Group_2	PayAsYouGo	225.945	36	No	FALSE	4255	66	5	7	18
Client1703	25	Group_2	PayAsYouGo	1732.185	35	No	FALSE	2338	55	7	361	25
Client1704	15	Group_1	PayAsYouGo	244.42	36	No	FALSE	4083	61	7	3	36
Client1705	15	Group_1	PayAsYouGo	150.205	36	No	FALSE	2278	53	0	4	34
Client1706	25	Group_2	PayAsYouGo	321.165	36	No	FALSE	3660	77	8	34	29
Client1707	30	Group_3	PayAsYouGo	1239.16	36	No	FALSE	2245	34	1	287	19
Client1708	30	Group_3	PayAsYouGo	948.64	35	No	FALSE	9000	116	10	146	44
Client1709	30	Group_3	PayAsYouGo	560.88	36	No	FALSE	13658	164	4	2	45
Client1710	30	Group_3	PayAsYouGo	195.12	36	No	FALSE	4400	78	4	4	26
Client1711	25	Group_2	PayAsYouGo	305.685	36	No	FALSE	5803	90	3	9	13
Client1713	30	Group_3	PayAsYouGo	833.8	36	No	FALSE	15025	220	22	56	33
Client1714	30	Group_3	PayAsYouGo	2060.08	36	No	FALSE	2980	22	1	485	9
Client1715	25	Group_2	PayAsYouGo	1383.615	35	No	FALSE	15370	177	6	152	31
Client1716	30	Group_3	PayAsYouGo	1010.64	35	No	FALSE	6385	81	0	188	27
Client1720	25	Group_2	PayAsYouGo	2075.175	35	No	FALSE	7393	122	0	386	44
Client1721	30	Group_3	PayAsYouGo	511.96	35	No	FALSE	11350	149	4	13	48
Client1722	25	Group_2	PayAsYouGo	795.285	35	No	FALSE	6603	70	5	110	38
Client1724	45	Group_4	PayAsYouGo	267.7	34	No	FALSE	10320	88	18	3	43
Client1725	25	Group_2	PayAsYouGo	386.82	34	No	TRUE	5703	93	10	28	25
Client1726	30	Group_3	PayAsYouGo	117.68	32	No	FALSE	2725	17	0	2	15
Client1730	30	Group_3	PayAsYouGo	70.92	34	No	FALSE	1553	20	0	2	7
Client1731	45	Group_4	PayAsYouGo	209.05	31	No	FALSE	6670	92	0	16	23
Client1733	55	Group_5	PayAsYouGo	9	34	No	FALSE	0	0	0	6	0
Client1734	25	Group_2	PayAsYouGo	737.685	29	No	FALSE	15960	233	22	2	81
Client1735	25	Group_2	Contractual	1541.745	32	No	FALSE	6850	111	3	273	34
Client1736	25	Group_2	PayAsYouGo	183.6	34	No	FALSE	3603	77	0	4	29
Client1738	25	Group_2	PayAsYouGo	918.585	34	No	FALSE	2665	48	3	177	24
Client1739	25	Group_2	Contractual	932.895	25	No	FALSE	1200	31	1	195	12
Client1740	45	Group_4	PayAsYouGo	117.175	24	No	FALSE	1453	34	1	32	69
Client1743	25	Group_2	PayAsYouGo	145.665	23	No	FALSE	1110	27	7	21	14
Client1744	30	Group_3	PayAsYouGo	166.64	23	No	FALSE	3110	56	0	10	24
Client1745	25	Group_2	PayAsYouGo	207.045	16	No	FALSE	1580	21	0	30	15
Client1746	15	Group_1	Contractual	831.215	15	No	FALSE	6277	136	13	87	43
Client1747	45	Group_4	PayAsYouGo	412.075	13	No	FALSE	8817	166	9	75	41
Client1748	30	Group_3	PayAsYouGo	243.08	14	No	FALSE	2737	40	5	33	20
Client1749	30	Group_3	PayAsYouGo	1040.4	7	No	FALSE	4275	35	0	217	11
Client1750	25	Group_2	PayAsYouGo	71.37	7	Yes	TRUE	1372	14	0	2	8
Client1751	25	Group_2	PayAsYouGo	177.255	36	No	FALSE	3875	64	1	0	12
Client1753	25	Group_2	PayAsYouGo	1633.995	35	No	FALSE	1958	53	3	343	19
Client1754	25	Group_2	PayAsYouGo	169.29	36	No	FALSE	3703	59	3	0	30
Client1755	15	Group_1	PayAsYouGo	107.195	36	No	FALSE	1898	51	0	0	28
Client1756	25	Group_2	PayAsYouGo	222.975	36	No	FALSE	3280	75	4	16	23
Client1757	30	Group_3	PayAsYouGo	1151.88	36	No	FALSE	1865	32	0	269	13
Client1758	30	Group_3	PayAsYouGo	861.36	35	No	FALSE	8620	114	6	128	38
Client1759	30	Group_3	PayAsYouGo	537.6	36	No	FALSE	13278	162	0	0	39
Client1760	30	Group_3	PayAsYouGo	163.84	36	No	FALSE	4020	76	0	0	20
Client1761	25	Group_2	PayAsYouGo	247.995	36	No	FALSE	5423	88	0	0	7
Client1763	30	Group_3	PayAsYouGo	746.52	36	No	FALSE	14645	218	18	38	27
Client1764	30	Group_3	PayAsYouGo	1972.8	36	No	FALSE	2600	20	0	467	3
Client1765	25	Group_2	PayAsYouGo	1285.425	35	No	FALSE	14990	175	2	134	25
Client1766	30	Group_3	PayAsYouGo	923.36	35	No	FALSE	6005	79	0	170	21
Client1770	25	Group_2	PayAsYouGo	1976.985	35	No	FALSE	7013	120	0	368	38
Client1771	30	Group_3	PayAsYouGo	444.68	35	No	FALSE	10970	147	0	0	42
Client1772	25	Group_2	PayAsYouGo	697.095	35	No	FALSE	6223	68	1	92	32
Client1774	45	Group_4	PayAsYouGo	250.65	34	No	FALSE	9940	86	14	0	37
Client1775	25	Group_2	PayAsYouGo	288.63	34	No	TRUE	5323	91	6	10	19
Client1776	30	Group_3	PayAsYouGo	94.4	32	No	FALSE	2345	15	0	0	9
Client1780	30	Group_3	PayAsYouGo	47.64	34	No	FALSE	1173	18	0	0	1
Client1781	45	Group_4	PayAsYouGo	159.5	31	No	FALSE	6290	90	0	0	17
Client1783	55	Group_5	PayAsYouGo	0	34	No	FALSE	0	0	0	0	0
Client1784	25	Group_2	PayAsYouGo	711.495	29	No	FALSE	15580	231	18	0	75
Client1785	25	Group_2	Contractual	1443.555	32	No	FALSE	6470	109	0	255	28
Client1786	25	Group_2	PayAsYouGo	148.41	34	No	FALSE	3223	75	0	0	23
Client1788	25	Group_2	PayAsYouGo	820.395	34	No	FALSE	2285	46	0	159	18
Client1789	25	Group_2	Contractual	834.705	25	No	FALSE	820	29	0	177	6
Client1790	45	Group_4	PayAsYouGo	62.625	24	No	FALSE	1073	32	0	14	63
Client1793	25	Group_2	PayAsYouGo	47.475	23	No	FALSE	730	25	3	3	8
Client1794	30	Group_3	PayAsYouGo	111.36	23	No	FALSE	2730	54	0	0	18
Client1795	25	Group_2	PayAsYouGo	108.855	16	No	FALSE	1200	19	0	12	9
Client1796	15	Group_1	Contractual	711.205	15	No	FALSE	5897	134	9	69	37
Client1797	45	Group_4	PayAsYouGo	357.525	13	No	FALSE	8437	164	5	57	35
Client1798	30	Group_3	PayAsYouGo	155.8	14	No	FALSE	2357	38	1	15	14
Client1799	30	Group_3	PayAsYouGo	953.12	7	No	FALSE	3895	33	0	199	5
Client1800	25	Group_2	PayAsYouGo	45.18	7	No	TRUE	992	12	0	0	2
Client1801	25	Group_2	PayAsYouGo	185.58	31	No	FALSE	4065	59	1	0	14
Client1803	25	Group_2	PayAsYouGo	1646.82	30	No	FALSE	2148	48	3	344	21
Client1804	15	Group_1	PayAsYouGo	217.085	31	No	FALSE	3893	54	3	0	32
Client1805	15	Group_1	PayAsYouGo	117.37	31	No	FALSE	2088	46	0	0	30
Client1806	25	Group_2	PayAsYouGo	235.8	31	No	FALSE	3470	70	4	17	25
Client1807	30	Group_3	PayAsYouGo	1163.28	31	No	FALSE	2055	27	0	270	15
Client1808	30	Group_3	PayAsYouGo	872.76	30	No	FALSE	8810	109	6	129	40
Client1809	30	Group_3	PayAsYouGo	545	31	No	FALSE	13468	157	0	0	41
Client1810	30	Group_3	PayAsYouGo	171.24	31	No	FALSE	4210	71	0	0	22
Client1811	25	Group_2	PayAsYouGo	256.32	31	No	FALSE	5613	83	0	0	9
Client1813	25	Group_2	PayAsYouGo	852.66	31	No	FALSE	14835	213	18	39	29
Client1814	30	Group_3	PayAsYouGo	1984.2	31	No	FALSE	2790	15	0	468	5
Client1815	25	Group_2	PayAsYouGo	1298.25	30	No	FALSE	15180	170	2	135	27
Client1816	30	Group_3	PayAsYouGo	934.76	30	No	FALSE	6195	74	0	171	23
Client1820	25	Group_2	PayAsYouGo	1989.81	30	No	FALSE	7203	115	0	369	40
Client1821	30	Group_3	PayAsYouGo	452.08	30	No	FALSE	11160	142	0	0	44
Client1822	25	Group_2	PayAsYouGo	709.92	30	No	FALSE	6413	63	1	93	34
Client1824	45	Group_4	PayAsYouGo	255.275	29	No	FALSE	10130	81	14	0	39
Client1825	25	Group_2	PayAsYouGo	301.455	29	No	TRUE	5513	86	6	11	21
Client1826	30	Group_3	PayAsYouGo	101.8	27	No	FALSE	2535	10	0	0	11
Client1830	30	Group_3	PayAsYouGo	55.04	29	No	FALSE	1363	13	0	0	3
Client1831	45	Group_4	PayAsYouGo	164.125	26	No	FALSE	6480	85	0	0	19
Client1833	45	Group_4	PayAsYouGo	0	29	No	FALSE	0	0	0	0	0
Client1834	25	Group_2	PayAsYouGo	719.82	24	No	FALSE	15770	226	18	0	77
Client1835	25	Group_2	Contractual	1456.38	27	No	FALSE	6660	104	0	256	30
Client1836	25	Group_2	PayAsYouGo	156.735	29	No	FALSE	3413	70	0	0	25
Client1838	25	Group_2	PayAsYouGo	833.22	29	No	FALSE	2475	41	0	160	20
Client1839	25	Group_2	Contractual	847.53	20	No	FALSE	1010	24	0	178	8
Client1840	45	Group_4	PayAsYouGo	69.75	19	No	FALSE	1263	27	0	15	65
Client1843	15	Group_1	PayAsYouGo	73.7	18	No	FALSE	920	20	3	4	10
Client1844	30	Group_3	PayAsYouGo	118.76	18	No	FALSE	2920	49	0	0	20
Client1845	25	Group_2	PayAsYouGo	121.68	11	No	FALSE	1390	14	0	13	11
Client1846	15	Group_1	Contractual	726.88	10	No	FALSE	6087	129	9	70	39
Client1847	45	Group_4	PayAsYouGo	364.65	8	No	FALSE	8627	159	5	58	37
Client1848	30	Group_3	PayAsYouGo	167.2	9	No	FALSE	2547	33	1	16	16
Client1849	25	Group_2	PayAsYouGo	1085.085	3	No	FALSE	4085	28	0	200	7
Client1850	25	Group_2	PayAsYouGo	53.505	3	No	TRUE	1182	7	0	0	4
Client1851	30	Group_3	PayAsYouGo	189.44	41	No	FALSE	4065	71	5	6	16
Client1853	30	Group_3	PayAsYouGo	1528.32	40	No	FALSE	2148	60	7	360	23
Client1854	15	Group_1	PayAsYouGo	228.745	41	No	FALSE	3893	66	7	2	34
Client1855	25	Group_2	PayAsYouGo	110.07	41	No	FALSE	2088	58	0	3	32
Client1856	30	Group_3	PayAsYouGo	274.08	41	No	FALSE	3470	82	8	33	27
Client1857	30	Group_3	PayAsYouGo	1227.76	41	No	FALSE	2055	39	1	286	17
Client1858	30	Group_3	PayAsYouGo	937.24	40	No	FALSE	8810	121	10	145	42
Client1859	30	Group_3	PayAsYouGo	549.48	41	No	FALSE	13468	169	4	1	43
Client1860	30	Group_3	PayAsYouGo	183.72	41	No	FALSE	4210	83	4	3	24
Client1861	30	Group_3	PayAsYouGo	260.32	41	No	FALSE	5613	95	3	8	11
Client1863	30	Group_3	PayAsYouGo	822.4	41	No	FALSE	14835	225	22	55	31
Client1864	30	Group_3	PayAsYouGo	2048.68	41	No	FALSE	2790	27	1	484	7
Client1865	25	Group_2	PayAsYouGo	1370.79	40	No	FALSE	15180	182	6	151	29
Client1866	30	Group_3	PayAsYouGo	999.24	40	No	FALSE	6195	86	0	187	25
Client1870	30	Group_3	PayAsYouGo	1833.2	40	No	FALSE	7203	127	0	385	42
Client1871	45	Group_4	PayAsYouGo	312.85	40	No	FALSE	11160	154	4	12	46
Client1872	25	Group_2	PayAsYouGo	782.46	40	No	FALSE	6413	75	5	109	36
Client1874	55	Group_5	PayAsYouGo	156.345	39	No	FALSE	10130	93	18	2	41
Client1875	25	Group_2	PayAsYouGo	373.995	39	No	TRUE	5513	98	10	27	23
Client1876	30	Group_3	PayAsYouGo	106.28	37	No	FALSE	2535	22	0	1	13
Client1880	45	Group_4	PayAsYouGo	37.2	39	No	FALSE	1363	25	0	1	5
Client1881	55	Group_5	PayAsYouGo	121.155	36	No	FALSE	6480	97	0	15	21
Client1883	55	Group_5	PayAsYouGo	8.055	39	No	FALSE	33	4	0	5	1
Client1884	25	Group_2	PayAsYouGo	724.86	34	No	FALSE	15770	238	22	1	79
Client1885	25	Group_2	Contractual	1528.92	37	No	FALSE	6660	116	3	272	32
Client1886	30	Group_3	PayAsYouGo	151.8	39	No	FALSE	3413	82	0	3	27
Client1888	25	Group_2	PayAsYouGo	905.76	39	No	FALSE	2475	53	3	176	22
Client1889	25	Group_2	Contractual	920.07	30	No	FALSE	1010	36	1	194	10
Client1890	45	Group_4	PayAsYouGo	110.05	29	No	FALSE	1263	39	1	31	67
Client1893	25	Group_2	PayAsYouGo	132.84	28	No	FALSE	920	32	7	20	12
Client1894	30	Group_3	PayAsYouGo	155.24	28	No	FALSE	2920	61	0	9	22
Client1895	25	Group_2	PayAsYouGo	194.22	21	No	FALSE	1390	26	0	29	13
Client1896	25	Group_2	Contractual	667.26	20	No	FALSE	6087	141	13	86	41
Client1897	55	Group_5	PayAsYouGo	242.97	18	No	FALSE	8627	171	9	74	39
Client1898	30	Group_3	PayAsYouGo	231.68	19	No	FALSE	2547	45	5	32	18
Client1899	30	Group_3	PayAsYouGo	1029	12	No	FALSE	4085	40	0	216	9
Client1900	30	Group_3	PayAsYouGo	52.04	12	No	TRUE	1182	19	0	1	6
Client1901	25	Group_2	PayAsYouGo	321.795	37	No	FALSE	4775	76	9	23	15
Client1903	25	Group_2	PayAsYouGo	1751.535	36	No	FALSE	2858	65	11	360	22
Client1904	15	Group_1	PayAsYouGo	268.07	37	No	FALSE	4603	71	11	2	33
Client1905	15	Group_1	PayAsYouGo	173.855	37	No	FALSE	2798	63	4	3	31
Client1906	30	Group_3	PayAsYouGo	302.68	37	No	FALSE	4180	87	12	33	26
Client1907	30	Group_3	PayAsYouGo	1256.36	37	No	FALSE	2765	44	5	286	16
Client1908	30	Group_3	PayAsYouGo	965.84	36	No	FALSE	9520	126	14	145	41
Client1909	30	Group_3	PayAsYouGo	578.08	37	No	FALSE	14178	174	8	1	42
Client1910	30	Group_3	PayAsYouGo	212.32	37	No	FALSE	4920	88	8	3	23
Client1911	25	Group_2	PayAsYouGo	325.035	37	No	FALSE	6323	100	7	8	10
Client1913	30	Group_3	PayAsYouGo	851	37	Yes	FALSE	15545	230	26	55	30
Client1914	30	Group_3	PayAsYouGo	2077.28	37	No	FALSE	3500	32	5	484	6
Client1915	25	Group_2	PayAsYouGo	1402.965	36	No	FALSE	15890	187	10	151	28
Client1916	30	Group_3	PayAsYouGo	1027.84	36	No	FALSE	6905	91	4	187	24
Client1920	25	Group_2	PayAsYouGo	2094.525	36	No	FALSE	7913	132	4	385	41
Client1921	30	Group_3	PayAsYouGo	529.16	36	No	FALSE	11870	159	8	12	45
Client1922	25	Group_2	PayAsYouGo	814.635	36	No	FALSE	7123	80	9	109	35
Client1924	45	Group_4	PayAsYouGo	278.45	35	No	FALSE	10840	98	22	2	40
Client1925	25	Group_2	PayAsYouGo	406.17	35	No	FALSE	6223	103	14	27	22
Client1926	30	Group_3	PayAsYouGo	134.88	33	No	FALSE	3245	27	2	1	12
Client1930	30	Group_3	PayAsYouGo	88.12	35	No	FALSE	2073	30	2	1	4
Client1931	45	Group_4	PayAsYouGo	219.8	32	No	FALSE	7190	102	4	15	20
Client1933	55	Group_5	PayAsYouGo	18.78	35	No	FALSE	743	9	1	5	1
Client1934	25	Group_2	PayAsYouGo	757.035	30	No	FALSE	16480	243	26	1	78
Client1935	25	Group_2	Contractual	1561.095	33	No	FALSE	7370	121	7	272	31
Client1936	25	Group_2	PayAsYouGo	202.95	35	No	FALSE	4123	87	3	3	26
Client1938	25	Group_2	PayAsYouGo	937.935	35	No	FALSE	3185	58	7	176	21
Client1939	25	Group_2	Contractual	952.245	26	No	FALSE	1720	41	5	194	9
Client1940	45	Group_4	PayAsYouGo	127.925	25	No	FALSE	1973	44	5	31	66
Client1943	25	Group_2	PayAsYouGo	165.015	24	No	FALSE	1630	37	11	20	11
Client1944	30	Group_3	PayAsYouGo	183.84	24	No	FALSE	3630	66	3	9	21
Client1945	25	Group_2	PayAsYouGo	226.395	17	No	FALSE	2100	31	3	29	12
Client1946	15	Group_1	Contractual	854.865	16	No	FALSE	6797	146	17	86	40
Client1947	45	Group_4	PayAsYouGo	422.825	14	No	FALSE	9337	176	13	74	38
Client1948	30	Group_3	PayAsYouGo	260.28	15	No	FALSE	3257	50	9	32	17
Client1949	30	Group_3	PayAsYouGo	1057.6	8	No	FALSE	4795	45	3	216	8
Client1950	30	Group_3	PayAsYouGo	80.64	8	No	TRUE	1892	24	4	1	5
Client1951	25	Group_2	PayAsYouGo	153.405	35	No	FALSE	3355	54	0	0	15
Client1953	25	Group_2	PayAsYouGo	1538.145	34	No	FALSE	1438	43	0	327	22
Client1954	15	Group_1	PayAsYouGo	177.76	35	No	FALSE	3183	49	0	0	33
Client1955	15	Group_1	PayAsYouGo	78.045	35	No	FALSE	1378	41	0	0	31
Client1956	25	Group_2	PayAsYouGo	127.125	35	No	FALSE	2760	65	0	0	26
Client1957	30	Group_3	PayAsYouGo	1066.68	35	No	FALSE	1345	22	0	253	16
Client1958	30	Group_3	PayAsYouGo	776.16	34	No	FALSE	8100	104	2	112	41
Client1959	30	Group_3	PayAsYouGo	516.4	35	No	FALSE	12758	152	0	0	42
Client1960	30	Group_3	PayAsYouGo	142.64	35	No	FALSE	3500	66	0	0	23
Client1961	25	Group_2	PayAsYouGo	224.145	35	No	FALSE	4903	78	0	0	10
Client1963	25	Group_2	PayAsYouGo	743.985	35	No	FALSE	14125	208	14	22	30
Client1964	30	Group_3	PayAsYouGo	1887.6	35	No	FALSE	2080	10	0	451	6
Client1965	25	Group_2	PayAsYouGo	1189.575	34	No	FALSE	14470	165	0	118	28
Client1966	30	Group_3	PayAsYouGo	838.16	34	No	FALSE	5485	69	0	154	24
Client1970	25	Group_2	PayAsYouGo	1881.135	34	No	FALSE	6493	110	0	352	41
Client1971	30	Group_3	PayAsYouGo	423.48	34	No	FALSE	10450	137	0	0	45
Client1972	25	Group_2	PayAsYouGo	601.245	34	No	FALSE	5703	58	0	76	35
Client1974	45	Group_4	PayAsYouGo	237.4	33	No	FALSE	9420	76	10	0	40
Client1975	25	Group_2	PayAsYouGo	219.78	33	Yes	TRUE	4803	81	2	0	22
Client1976	30	Group_3	PayAsYouGo	73.2	31	No	FALSE	1825	5	0	0	12
Client1980	30	Group_3	PayAsYouGo	26.44	33	No	FALSE	653	8	0	0	4
Client1981	45	Group_4	PayAsYouGo	146.25	30	No	FALSE	5770	80	0	0	20
Client1983	45	Group_4	PayAsYouGo	0	33	No	FALSE	0	0	0	0	0
Client1984	25	Group_2	PayAsYouGo	687.645	28	No	FALSE	15060	221	14	0	78
Client1985	25	Group_2	Contractual	1347.705	31	No	FALSE	5950	99	0	239	31
Client1986	25	Group_2	PayAsYouGo	124.56	33	No	FALSE	2703	65	0	0	26
Client1988	25	Group_2	PayAsYouGo	724.545	33	No	FALSE	1765	36	0	143	21
Client1989	25	Group_2	Contractual	738.855	24	No	FALSE	300	19	0	161	9
Client1990	45	Group_4	PayAsYouGo	14.375	23	No	FALSE	553	22	0	0	66
Client1993	25	Group_2	PayAsYouGo	10.125	22	No	FALSE	210	15	0	0	11
Client1994	30	Group_3	PayAsYouGo	90.16	22	No	FALSE	2210	44	0	0	21
Client1995	25	Group_2	PayAsYouGo	31.005	15	No	FALSE	680	9	0	0	12
Client1996	15	Group_1	Contractual	594.055	14	No	FALSE	5377	124	5	53	40
Client1997	45	Group_4	PayAsYouGo	304.275	12	No	FALSE	7917	154	1	41	38
Client1998	30	Group_3	PayAsYouGo	74.6	13	No	FALSE	1837	28	0	0	17
Client1999	30	Group_3	PayAsYouGo	867.92	6	No	FALSE	3375	23	0	183	8
Client2000	25	Group_2	PayAsYouGo	21.33	6	No	TRUE	472	2	0	0	5
Client2001	25	Group_2	PayAsYouGo	185.85	36	No	FALSE	4065	65	3	0	15
Client2003	25	Group_2	PayAsYouGo	1683.09	35	No	FALSE	2148	54	5	352	22
Client2004	15	Group_1	PayAsYouGo	217.415	36	No	FALSE	3893	60	5	0	33
Client2005	15	Group_1	PayAsYouGo	117.7	36	No	FALSE	2088	52	0	0	31
Client2006	25	Group_2	PayAsYouGo	272.07	36	No	FALSE	3470	76	6	25	26
Client2007	30	Group_3	PayAsYouGo	1195.52	36	No	FALSE	2055	33	0	278	16
Client2008	30	Group_3	PayAsYouGo	905	35	No	FALSE	8810	115	8	137	41
Client2009	30	Group_3	PayAsYouGo	545.24	36	No	FALSE	13468	163	2	0	42
Client2010	30	Group_3	PayAsYouGo	171.48	36	No	FALSE	4210	77	2	0	23
Client2011	25	Group_2	PayAsYouGo	256.59	36	No	FALSE	5613	89	1	0	10
Client2013	30	Group_3	PayAsYouGo	790.16	36	No	FALSE	14835	219	20	47	30
Client2014	30	Group_3	PayAsYouGo	2016.44	36	No	FALSE	2790	21	0	476	6
Client2015	25	Group_2	PayAsYouGo	1334.52	35	No	FALSE	15180	176	4	143	28
Client2016	30	Group_3	PayAsYouGo	967	35	No	FALSE	6195	80	0	179	24
Client2020	25	Group_2	PayAsYouGo	2026.08	35	No	FALSE	7203	121	0	377	41
Client2021	30	Group_3	PayAsYouGo	468.32	35	No	FALSE	11160	148	2	4	45
Client2022	25	Group_2	PayAsYouGo	746.19	35	No	FALSE	6413	69	3	101	35
Client2024	45	Group_4	PayAsYouGo	255.425	34	No	FALSE	10130	87	16	0	40
Client2025	25	Group_2	PayAsYouGo	337.725	34	No	TRUE	5513	92	8	19	22
Client2026	30	Group_3	PayAsYouGo	102.04	32	No	FALSE	2535	16	0	0	12
Client2030	30	Group_3	PayAsYouGo	55.28	34	No	FALSE	1363	19	0	0	4
Client2031	45	Group_4	PayAsYouGo	181.775	31	No	FALSE	6480	91	0	7	20
Client2033	55	Group_5	PayAsYouGo	0	34	No	FALSE	0	0	0	0	0
Client2034	25	Group_2	PayAsYouGo	720.09	29	No	FALSE	15770	232	20	0	78
Client2035	25	Group_2	Contractual	1492.65	32	No	FALSE	6660	110	1	264	31
Client2036	25	Group_2	PayAsYouGo	157.005	34	No	FALSE	3413	76	0	0	26
Client2038	25	Group_2	PayAsYouGo	869.49	34	No	FALSE	2475	47	1	168	21
Client2039	25	Group_2	Contractual	883.8	25	No	FALSE	1010	30	0	186	9
Client2040	45	Group_4	PayAsYouGo	89.9	24	No	FALSE	1263	33	0	23	66
Client2043	25	Group_2	PayAsYouGo	96.57	23	No	FALSE	920	26	5	12	11
Client2044	30	Group_3	PayAsYouGo	123	23	No	FALSE	2920	55	0	1	21
Client2045	25	Group_2	PayAsYouGo	157.95	16	No	FALSE	1390	20	0	21	12
Client2046	15	Group_1	Contractual	771.21	15	No	FALSE	6087	135	11	78	40
Client2047	45	Group_4	PayAsYouGo	384.8	13	No	FALSE	8627	165	7	66	38
Client2048	30	Group_3	PayAsYouGo	199.44	14	No	FALSE	2547	39	3	24	17
Client2049	30	Group_3	PayAsYouGo	996.76	7	No	FALSE	4085	34	0	208	8
Client2050	25	Group_2	PayAsYouGo	53.775	7	No	TRUE	1182	13	0	0	5
Client2051	25	Group_2	PayAsYouGo	185.85	36	No	FALSE	4065	65	3	0	15
Client2053	25	Group_2	PayAsYouGo	1683.09	35	No	FALSE	2148	54	5	352	22
Client2054	15	Group_1	PayAsYouGo	217.415	36	No	FALSE	3893	60	5	0	33
Client2055	15	Group_1	PayAsYouGo	117.7	36	No	FALSE	2088	52	0	0	31
Client2056	25	Group_2	PayAsYouGo	272.07	36	No	FALSE	3470	76	6	25	26
Client2057	30	Group_3	PayAsYouGo	1195.52	36	No	FALSE	2055	33	0	278	16
Client2058	30	Group_3	PayAsYouGo	905	35	No	FALSE	8810	115	8	137	41
Client2059	30	Group_3	PayAsYouGo	545.24	36	No	FALSE	13468	163	2	0	42
Client2060	30	Group_3	PayAsYouGo	171.48	36	No	FALSE	4210	77	2	0	23
Client2061	25	Group_2	PayAsYouGo	256.59	36	No	FALSE	5613	89	1	0	10
