"user_id","activity","value"
1281,"nb_call_seconds",6400
2011,"nb_call_seconds",5613
2061,"nb_call_seconds",5613
2110,"nb_call_seconds",4820
2216,"nb_call_seconds",6745
2424,"nb_call_seconds",10480
2472,"nb_call_seconds",7203
2624,"nb_call_seconds",10140
2756,"nb_call_seconds",4270
2786,"nb_call_seconds",4213
3060,"nb_call_seconds",4820
3110,"nb_call_seconds",4820
166,"nb_call_seconds",6580
325,"nb_call_seconds",5558
525,"nb_call_seconds",5218
556,"nb_call_seconds",3890
586,"nb_call_seconds",3833
806,"nb_call_seconds",3775
836,"nb_call_seconds",3718
1181,"nb_call_seconds",6420
1416,"nb_call_seconds",6375
1724,"nb_call_seconds",10320
1761,"nb_call_seconds",5423
1910,"nb_call_seconds",4920
2106,"nb_call_seconds",4080
2136,"nb_call_seconds",4023
2810,"nb_call_seconds",4630
2951,"nb_call_seconds",5385
3024,"nb_call_seconds",10030
3056,"nb_call_seconds",4080
3086,"nb_call_seconds",4023
3106,"nb_call_seconds",4080
3136,"nb_call_seconds",4023
331,"nb_call_seconds",6525
411,"nb_call_seconds",5738
531,"nb_call_seconds",6185
624,"nb_call_seconds",10320
666,"nb_call_seconds",6690
774,"nb_call_seconds",10435
925,"nb_call_seconds",5108
1074,"nb_call_seconds",10130
1261,"nb_call_seconds",5533
1310,"nb_call_seconds",4470
1510,"nb_call_seconds",4810
1906,"nb_call_seconds",4180
1936,"nb_call_seconds",4123
2024,"nb_call_seconds",10130
2074,"nb_call_seconds",10130
2310,"nb_call_seconds",4740
2351,"nb_call_seconds",4935
2551,"nb_call_seconds",5275
2672,"nb_call_seconds",7138
2806,"nb_call_seconds",3890
2836,"nb_call_seconds",3833
2922,"nb_call_seconds",7023
16,"nb_call_seconds",6500
60,"nb_call_seconds",4575
872,"nb_call_seconds",7428
931,"nb_call_seconds",6075
966,"nb_call_seconds",6500
1016,"nb_call_seconds",6500
1161,"nb_call_seconds",5553
1306,"nb_call_seconds",3730
1336,"nb_call_seconds",3673
1506,"nb_call_seconds",4070
1536,"nb_call_seconds",4013
1616,"nb_call_seconds",6310
1675,"nb_call_seconds",5398
1774,"nb_call_seconds",9940
1825,"nb_call_seconds",5513
1866,"nb_call_seconds",6195
2210,"nb_call_seconds",4760
2306,"nb_call_seconds",4000
2336,"nb_call_seconds",3943
2716,"nb_call_seconds",6690
2866,"nb_call_seconds",6805
56,"nb_call_seconds",3835
86,"nb_call_seconds",3778
160,"nb_call_seconds",4595
272,"nb_call_seconds",6978
311,"nb_call_seconds",5658
424,"nb_call_seconds",10255
472,"nb_call_seconds",7318
511,"nb_call_seconds",5318
716,"nb_call_seconds",6310
1274,"nb_call_seconds",10050
1410,"nb_call_seconds",4390
1681,"nb_call_seconds",6365
1831,"nb_call_seconds",6480
2206,"nb_call_seconds",4020
2236,"nb_call_seconds",3963
2451,"nb_call_seconds",4855
156,"nb_call_seconds",3855
186,"nb_call_seconds",3798
216,"nb_call_seconds",6420
660,"nb_call_seconds",4705
911,"nb_call_seconds",5208
1174,"nb_call_seconds",10070
1406,"nb_call_seconds",3650
1436,"nb_call_seconds",3593
1475,"nb_call_seconds",5333
2172,"nb_call_seconds",7083
2516,"nb_call_seconds",6625
10,"nb_call_seconds",4515
116,"nb_call_seconds",6440
324,"nb_call_seconds",10175
372,"nb_call_seconds",6898
524,"nb_call_seconds",9835
656,"nb_call_seconds",3965
686,"nb_call_seconds",3908
960,"nb_call_seconds",4515
1010,"nb_call_seconds",4515
1116,"nb_call_seconds",6255
1481,"nb_call_seconds",6300
1610,"nb_call_seconds",4325
1661,"nb_call_seconds",5498
1811,"nb_call_seconds",5613
1860,"nb_call_seconds",4210
2272,"nb_call_seconds",7103
2651,"nb_call_seconds",4790
2710,"nb_call_seconds",4705
2860,"nb_call_seconds",4820
2901,"nb_call_seconds",4675
2954,"nb_call_seconds",5213
6,"nb_call_seconds",3775
36,"nb_call_seconds",3718
710,"nb_call_seconds",4325
851,"nb_call_seconds",5080
924,"nb_call_seconds",9725
956,"nb_call_seconds",3775
986,"nb_call_seconds",3718
1006,"nb_call_seconds",3775
1036,"nb_call_seconds",3718
1216,"nb_call_seconds",6275
1375,"nb_call_seconds",5253
1575,"nb_call_seconds",4913
1606,"nb_call_seconds",3585
1636,"nb_call_seconds",3528
1856,"nb_call_seconds",3470
1886,"nb_call_seconds",3413
2354,"nb_call_seconds",4763
2416,"nb_call_seconds",6545
2554,"nb_call_seconds",5103
2616,"nb_call_seconds",6205
2706,"nb_call_seconds",3965
2736,"nb_call_seconds",3908
2772,"nb_call_seconds",7213
2856,"nb_call_seconds",4080
2886,"nb_call_seconds",4023
210,"nb_call_seconds",4435
251,"nb_call_seconds",4630
451,"nb_call_seconds",4970
572,"nb_call_seconds",6833
706,"nb_call_seconds",3585
736,"nb_call_seconds",3528
822,"nb_call_seconds",6718
1381,"nb_call_seconds",6220
1461,"nb_call_seconds",5433
1581,"nb_call_seconds",5880
1674,"nb_call_seconds",10015
1716,"nb_call_seconds",6385
1824,"nb_call_seconds",10130
1975,"nb_call_seconds",4803
2122,"nb_call_seconds",7023
2510,"nb_call_seconds",4640
3016,"nb_call_seconds",6095
3072,"nb_call_seconds",7023
3122,"nb_call_seconds",7023
110,"nb_call_seconds",4455
206,"nb_call_seconds",3695
236,"nb_call_seconds",3638
616,"nb_call_seconds",6385
766,"nb_call_seconds",6500
1066,"nb_call_seconds",6195
1110,"nb_call_seconds",4270
1922,"nb_call_seconds",7123
1981,"nb_call_seconds",5770
2016,"nb_call_seconds",6195
2066,"nb_call_seconds",6195
2151,"nb_call_seconds",4735
2454,"nb_call_seconds",4683
2506,"nb_call_seconds",3900
2536,"nb_call_seconds",3843
2822,"nb_call_seconds",6833
106,"nb_call_seconds",3715
136,"nb_call_seconds",3658
351,"nb_call_seconds",4550
1106,"nb_call_seconds",3530
1136,"nb_call_seconds",3473
1210,"nb_call_seconds",4290
1322,"nb_call_seconds",6673
1361,"nb_call_seconds",5353
1474,"nb_call_seconds",9950
1522,"nb_call_seconds",7013
1561,"nb_call_seconds",5013
1766,"nb_call_seconds",6005
2251,"nb_call_seconds",4755
2322,"nb_call_seconds",6943
2410,"nb_call_seconds",4560
2610,"nb_call_seconds",4220
72,"nb_call_seconds",6778
416,"nb_call_seconds",6320
1206,"nb_call_seconds",3550
1236,"nb_call_seconds",3493
1266,"nb_call_seconds",6115
1710,"nb_call_seconds",4400
1961,"nb_call_seconds",4903
2222,"nb_call_seconds",6963
2406,"nb_call_seconds",3820
2436,"nb_call_seconds",3763
2606,"nb_call_seconds",3480
2636,"nb_call_seconds",3423
2654,"nb_call_seconds",4618
2751,"nb_call_seconds",4865
2904,"nb_call_seconds",4503
2994,"nb_call_seconds",4240
3010,"nb_call_seconds",4110
172,"nb_call_seconds",6798
551,"nb_call_seconds",4485
610,"nb_call_seconds",4400
760,"nb_call_seconds",4515
801,"nb_call_seconds",4370
854,"nb_call_seconds",4908
1060,"nb_call_seconds",4210
1166,"nb_call_seconds",6135
1374,"nb_call_seconds",9870
1422,"nb_call_seconds",6593
1574,"nb_call_seconds",9530
1706,"nb_call_seconds",3660
1736,"nb_call_seconds",3603
2010,"nb_call_seconds",4210
2060,"nb_call_seconds",4210
2101,"nb_call_seconds",4675
2394,"nb_call_seconds",3790
2594,"nb_call_seconds",4130
2953,"nb_call_seconds",3468
3006,"nb_call_seconds",3370
3036,"nb_call_seconds",3313
3051,"nb_call_seconds",4675
3101,"nb_call_seconds",4675
254,"nb_call_seconds",4458
316,"nb_call_seconds",6240
454,"nb_call_seconds",4798
516,"nb_call_seconds",5900
606,"nb_call_seconds",3660
636,"nb_call_seconds",3603
672,"nb_call_seconds",6908
756,"nb_call_seconds",3775
786,"nb_call_seconds",3718
1056,"nb_call_seconds",3470
1086,"nb_call_seconds",3413
1760,"nb_call_seconds",4020
1901,"nb_call_seconds",4775
1974,"nb_call_seconds",9420
2006,"nb_call_seconds",3470
2036,"nb_call_seconds",3413
2056,"nb_call_seconds",3470
2086,"nb_call_seconds",3413
2353,"nb_call_seconds",3018
2553,"nb_call_seconds",3358
2801,"nb_call_seconds",4485
22,"nb_call_seconds",6718
410,"nb_call_seconds",4335
916,"nb_call_seconds",5790
972,"nb_call_seconds",6718
1022,"nb_call_seconds",6718
1260,"nb_call_seconds",4130
1301,"nb_call_seconds",4325
1501,"nb_call_seconds",4665
1622,"nb_call_seconds",6528
1756,"nb_call_seconds",3280
1786,"nb_call_seconds",3223
1872,"nb_call_seconds",6413
2154,"nb_call_seconds",4563
2301,"nb_call_seconds",4595
2494,"nb_call_seconds",3710
2722,"nb_call_seconds",6908
2872,"nb_call_seconds",7023
2955,"nb_call_seconds",3408
51,"nb_call_seconds",4430
354,"nb_call_seconds",4378
406,"nb_call_seconds",3595
436,"nb_call_seconds",3538
722,"nb_call_seconds",6528
1160,"nb_call_seconds",4150
1256,"nb_call_seconds",3390
1286,"nb_call_seconds",3333
1666,"nb_call_seconds",6080
1816,"nb_call_seconds",6195
2201,"nb_call_seconds",4615
2254,"nb_call_seconds",4583
2355,"nb_call_seconds",2958
2453,"nb_call_seconds",2938
2555,"nb_call_seconds",3298
151,"nb_call_seconds",4450
222,"nb_call_seconds",6638
310,"nb_call_seconds",4255
510,"nb_call_seconds",3915
1156,"nb_call_seconds",3410
1186,"nb_call_seconds",3353
1401,"nb_call_seconds",4245
2522,"nb_call_seconds",6843
2694,"nb_call_seconds",3645
2754,"nb_call_seconds",4693
2944,"nb_call_seconds",3530
122,"nb_call_seconds",6658
306,"nb_call_seconds",3515
336,"nb_call_seconds",3458
506,"nb_call_seconds",3175
536,"nb_call_seconds",3118
554,"nb_call_seconds",4313
651,"nb_call_seconds",4560
804,"nb_call_seconds",4198
894,"nb_call_seconds",3935
910,"nb_call_seconds",3805
1122,"nb_call_seconds",6473
1466,"nb_call_seconds",6015
2104,"nb_call_seconds",4503
2455,"nb_call_seconds",2878
2653,"nb_call_seconds",2873
2903,"nb_call_seconds",2758
3054,"nb_call_seconds",4503
3104,"nb_call_seconds",4503
1,"nb_call_seconds",4370
294,"nb_call_seconds",3485
494,"nb_call_seconds",3825
853,"nb_call_seconds",3163
906,"nb_call_seconds",3065
936,"nb_call_seconds",3008
951,"nb_call_seconds",4370
1001,"nb_call_seconds",4370
1222,"nb_call_seconds",6493
1601,"nb_call_seconds",4180
1660,"nb_call_seconds",4095
1810,"nb_call_seconds",4210
1851,"nb_call_seconds",4065
1904,"nb_call_seconds",4603
2422,"nb_call_seconds",6763
2622,"nb_call_seconds",6423
2701,"nb_call_seconds",4560
2804,"nb_call_seconds",4313
2851,"nb_call_seconds",4675
253,"nb_call_seconds",2713
453,"nb_call_seconds",3053
701,"nb_call_seconds",4180
1304,"nb_call_seconds",4153
1366,"nb_call_seconds",5935
1504,"nb_call_seconds",4493
1566,"nb_call_seconds",5595
1656,"nb_call_seconds",3355
1686,"nb_call_seconds",3298
1722,"nb_call_seconds",6603
1806,"nb_call_seconds",3470
1836,"nb_call_seconds",3413
2194,"nb_call_seconds",3590
2304,"nb_call_seconds",4423
2655,"nb_call_seconds",2813
2905,"nb_call_seconds",2698
2988,"nb_call_seconds",3795
3022,"nb_call_seconds",6313
54,"nb_call_seconds",4258
201,"nb_call_seconds",4290
394,"nb_call_seconds",3405
622,"nb_call_seconds",6603
772,"nb_call_seconds",6718
855,"nb_call_seconds",3103
1072,"nb_call_seconds",6413
1460,"nb_call_seconds",4030
1966,"nb_call_seconds",5485
2022,"nb_call_seconds",6413
2072,"nb_call_seconds",6413
2153,"nb_call_seconds",2818
2204,"nb_call_seconds",4443
2294,"nb_call_seconds",3610
2388,"nb_call_seconds",3345
2501,"nb_call_seconds",4495
2588,"nb_call_seconds",3685
101,"nb_call_seconds",4310
154,"nb_call_seconds",4278
255,"nb_call_seconds",2653
353,"nb_call_seconds",2633
455,"nb_call_seconds",2993
1101,"nb_call_seconds",4125
1404,"nb_call_seconds",4073
1456,"nb_call_seconds",3290
1486,"nb_call_seconds",3233
1772,"nb_call_seconds",6223
2253,"nb_call_seconds",2838
2794,"nb_call_seconds",3720
422,"nb_call_seconds",6538
594,"nb_call_seconds",3340
654,"nb_call_seconds",4388
844,"nb_call_seconds",3225
1201,"nb_call_seconds",4145
1272,"nb_call_seconds",6333
1360,"nb_call_seconds",3950
1560,"nb_call_seconds",3610
2144,"nb_call_seconds",3530
2155,"nb_call_seconds",2758
2401,"nb_call_seconds",4415
2488,"nb_call_seconds",3265
2601,"nb_call_seconds",4075
2753,"nb_call_seconds",2948
3094,"nb_call_seconds",3530
3144,"nb_call_seconds",3530
4,"nb_call_seconds",4198
355,"nb_call_seconds",2573
553,"nb_call_seconds",2568
803,"nb_call_seconds",2453
954,"nb_call_seconds",4198
1004,"nb_call_seconds",4198
1172,"nb_call_seconds",6353
1356,"nb_call_seconds",3210
1386,"nb_call_seconds",3153
1556,"nb_call_seconds",2870
1586,"nb_call_seconds",2813
1604,"nb_call_seconds",4008
1701,"nb_call_seconds",4255
1854,"nb_call_seconds",3893
1944,"nb_call_seconds",3630
1960,"nb_call_seconds",3500
2103,"nb_call_seconds",2758
2255,"nb_call_seconds",2778
2704,"nb_call_seconds",4388
2844,"nb_call_seconds",3340
2854,"nb_call_seconds",4503
3001,"nb_call_seconds",3965
3053,"nb_call_seconds",2758
3103,"nb_call_seconds",2758
322,"nb_call_seconds",6458
522,"nb_call_seconds",6118
601,"nb_call_seconds",4255
704,"nb_call_seconds",4008
751,"nb_call_seconds",4370
1051,"nb_call_seconds",4065
1344,"nb_call_seconds",3180
1544,"nb_call_seconds",3520
1903,"nb_call_seconds",2858
1956,"nb_call_seconds",2760
1986,"nb_call_seconds",2703
2001,"nb_call_seconds",4065
2051,"nb_call_seconds",4065
2344,"nb_call_seconds",3450
2688,"nb_call_seconds",3200
2755,"nb_call_seconds",2888
2803,"nb_call_seconds",2568
2938,"nb_call_seconds",3085
94,"nb_call_seconds",3285
204,"nb_call_seconds",4118
555,"nb_call_seconds",2508
805,"nb_call_seconds",2393
888,"nb_call_seconds",3490
922,"nb_call_seconds",6008
1303,"nb_call_seconds",2408
1503,"nb_call_seconds",2748
1751,"nb_call_seconds",3875
2105,"nb_call_seconds",2698
2244,"nb_call_seconds",3470
2303,"nb_call_seconds",2678
2504,"nb_call_seconds",4323
3055,"nb_call_seconds",2698
3105,"nb_call_seconds",2698
53,"nb_call_seconds",2513
104,"nb_call_seconds",4138
194,"nb_call_seconds",3305
288,"nb_call_seconds",3040
401,"nb_call_seconds",4190
488,"nb_call_seconds",3380
1104,"nb_call_seconds",3953
1251,"nb_call_seconds",3985
1444,"nb_call_seconds",3100
1672,"nb_call_seconds",6298
1822,"nb_call_seconds",6413
1905,"nb_call_seconds",2798
2162,"nb_call_seconds",2603
2203,"nb_call_seconds",2698
2805,"nb_call_seconds",2508
153,"nb_call_seconds",2533
694,"nb_call_seconds",3415
1151,"nb_call_seconds",4005
1204,"nb_call_seconds",3973
1305,"nb_call_seconds",2348
1403,"nb_call_seconds",2328
1505,"nb_call_seconds",2688
2188,"nb_call_seconds",3145
2305,"nb_call_seconds",2618
2404,"nb_call_seconds",4243
2604,"nb_call_seconds",3903
2998,"nb_call_seconds",3867
44,"nb_call_seconds",3225
55,"nb_call_seconds",2453
301,"nb_call_seconds",4110
388,"nb_call_seconds",2960
501,"nb_call_seconds",3770
653,"nb_call_seconds",2643
994,"nb_call_seconds",3225
1044,"nb_call_seconds",3225
1472,"nb_call_seconds",6233
1644,"nb_call_seconds",3035
1704,"nb_call_seconds",4083
1894,"nb_call_seconds",2920
2205,"nb_call_seconds",2638
2288,"nb_call_seconds",3165
2398,"nb_call_seconds",3418
2598,"nb_call_seconds",3758
2744,"nb_call_seconds",3415
2894,"nb_call_seconds",3530
3004,"nb_call_seconds",3793
3,"nb_call_seconds",2453
155,"nb_call_seconds",2473
604,"nb_call_seconds",4083
744,"nb_call_seconds",3035
754,"nb_call_seconds",4198
901,"nb_call_seconds",3660
953,"nb_call_seconds",2453
1003,"nb_call_seconds",2453
1054,"nb_call_seconds",3893
1405,"nb_call_seconds",2268
1603,"nb_call_seconds",2263
1853,"nb_call_seconds",2148
2004,"nb_call_seconds",3893
2054,"nb_call_seconds",3893
2703,"nb_call_seconds",2643
2788,"nb_call_seconds",3275
2853,"nb_call_seconds",2758
244,"nb_call_seconds",3145
588,"nb_call_seconds",2895
655,"nb_call_seconds",2583
703,"nb_call_seconds",2263
838,"nb_call_seconds",2780
1372,"nb_call_seconds",6153
1572,"nb_call_seconds",5813
1651,"nb_call_seconds",3950
1754,"nb_call_seconds",3703
1801,"nb_call_seconds",4065
2138,"nb_call_seconds",3085
2498,"nb_call_seconds",3338
2544,"nb_call_seconds",3350
3088,"nb_call_seconds",3085
3138,"nb_call_seconds",3085
5,"nb_call_seconds",2393
144,"nb_call_seconds",3165
203,"nb_call_seconds",2373
404,"nb_call_seconds",4018
955,"nb_call_seconds",2393
1005,"nb_call_seconds",2393
1144,"nb_call_seconds",2980
1254,"nb_call_seconds",3813
1605,"nb_call_seconds",2203
1855,"nb_call_seconds",2088
1938,"nb_call_seconds",3185
1972,"nb_call_seconds",5703
2503,"nb_call_seconds",2578
2705,"nb_call_seconds",2583
2838,"nb_call_seconds",2895
2855,"nb_call_seconds",2698
62,"nb_call_seconds",2298
103,"nb_call_seconds",2393
705,"nb_call_seconds",2203
1103,"nb_call_seconds",2208
1154,"nb_call_seconds",3833
1244,"nb_call_seconds",3000
1338,"nb_call_seconds",2735
1451,"nb_call_seconds",3885
1538,"nb_call_seconds",3075
2338,"nb_call_seconds",3005
2444,"nb_call_seconds",3270
2644,"nb_call_seconds",2930
2698,"nb_call_seconds",3273
2948,"nb_call_seconds",3157
2999,"nb_call_seconds",5405
88,"nb_call_seconds",2840
205,"nb_call_seconds",2313
304,"nb_call_seconds",3938
504,"nb_call_seconds",3598
898,"nb_call_seconds",3562
1203,"nb_call_seconds",2228
1744,"nb_call_seconds",3110
2173,"nb_call_seconds",1320
2238,"nb_call_seconds",3025
2399,"nb_call_seconds",4955
2403,"nb_call_seconds",2498
2505,"nb_call_seconds",2518
2599,"nb_call_seconds",5295
2603,"nb_call_seconds",2158
2957,"nb_call_seconds",3375
2990,"nb_call_seconds",2583
3044,"nb_call_seconds",2820
105,"nb_call_seconds",2333
188,"nb_call_seconds",2860
298,"nb_call_seconds",3113
498,"nb_call_seconds",3453
644,"nb_call_seconds",3110
794,"nb_call_seconds",3225
904,"nb_call_seconds",3488
1094,"nb_call_seconds",2920
1105,"nb_call_seconds",2148
1351,"nb_call_seconds",3805
1438,"nb_call_seconds",2655
1551,"nb_call_seconds",3465
1703,"nb_call_seconds",2338
2044,"nb_call_seconds",2920
2094,"nb_call_seconds",2920
2357,"nb_call_seconds",2925
2390,"nb_call_seconds",2133
2557,"nb_call_seconds",3265
2590,"nb_call_seconds",2473
3003,"nb_call_seconds",2048
603,"nb_call_seconds",2338
688,"nb_call_seconds",2970
753,"nb_call_seconds",2453
1053,"nb_call_seconds",2148
1205,"nb_call_seconds",2168
1654,"nb_call_seconds",3778
1794,"nb_call_seconds",2730
1804,"nb_call_seconds",3893
1951,"nb_call_seconds",3355
2003,"nb_call_seconds",2148
2053,"nb_call_seconds",2148
2198,"nb_call_seconds",3218
2405,"nb_call_seconds",2438
2499,"nb_call_seconds",4875
2605,"nb_call_seconds",2098
38,"nb_call_seconds",2780
398,"nb_call_seconds",3033
444,"nb_call_seconds",3045
988,"nb_call_seconds",2780
1038,"nb_call_seconds",2780
1294,"nb_call_seconds",2840
1638,"nb_call_seconds",2590
1705,"nb_call_seconds",2278
1753,"nb_call_seconds",1958
1888,"nb_call_seconds",2475
2178,"nb_call_seconds",2633
2187,"nb_call_seconds",2030
2298,"nb_call_seconds",3238
2457,"nb_call_seconds",2845
2490,"nb_call_seconds",2053
2738,"nb_call_seconds",2970
2888,"nb_call_seconds",3085
2989,"nb_call_seconds",2330
3005,"nb_call_seconds",1988
403,"nb_call_seconds",2273
605,"nb_call_seconds",2278
738,"nb_call_seconds",2590
755,"nb_call_seconds",2393
1055,"nb_call_seconds",2088
1194,"nb_call_seconds",2860
1253,"nb_call_seconds",2068
1454,"nb_call_seconds",3713
2005,"nb_call_seconds",2088
2055,"nb_call_seconds",2088
2389,"nb_call_seconds",1880
2589,"nb_call_seconds",2220
2699,"nb_call_seconds",4810
2798,"nb_call_seconds",3347
2949,"nb_call_seconds",4695
238,"nb_call_seconds",2700
344,"nb_call_seconds",2965
544,"nb_call_seconds",2625
598,"nb_call_seconds",2968
848,"nb_call_seconds",2852
899,"nb_call_seconds",5100
1112,"nb_call_seconds",1993
1153,"nb_call_seconds",2088
1755,"nb_call_seconds",1898
2148,"nb_call_seconds",3158
2538,"nb_call_seconds",2905
2657,"nb_call_seconds",2780
2690,"nb_call_seconds",1988
2907,"nb_call_seconds",2665
2940,"nb_call_seconds",1873
3098,"nb_call_seconds",3157
3148,"nb_call_seconds",3157
73,"nb_call_seconds",1015
138,"nb_call_seconds",2720
299,"nb_call_seconds",4650
303,"nb_call_seconds",2193
405,"nb_call_seconds",2213
499,"nb_call_seconds",4990
503,"nb_call_seconds",1853
857,"nb_call_seconds",3070
890,"nb_call_seconds",2278
944,"nb_call_seconds",2515
1138,"nb_call_seconds",2535
1255,"nb_call_seconds",2008
1354,"nb_call_seconds",3633
1554,"nb_call_seconds",3293
1948,"nb_call_seconds",3257
2177,"nb_call_seconds",3355
2489,"nb_call_seconds",1800
2848,"nb_call_seconds",2967
257,"nb_call_seconds",2620
290,"nb_call_seconds",1828
457,"nb_call_seconds",2960
490,"nb_call_seconds",2168
903,"nb_call_seconds",1743
1155,"nb_call_seconds",2028
1238,"nb_call_seconds",2555
1348,"nb_call_seconds",2808
1548,"nb_call_seconds",3148
1694,"nb_call_seconds",2805
1844,"nb_call_seconds",2920
1954,"nb_call_seconds",3183
2199,"nb_call_seconds",4755
2348,"nb_call_seconds",3078
2438,"nb_call_seconds",2825
2638,"nb_call_seconds",2485
2993,"nb_call_seconds",2240
98,"nb_call_seconds",2913
305,"nb_call_seconds",2133
399,"nb_call_seconds",4570
505,"nb_call_seconds",1793
1653,"nb_call_seconds",2033
1738,"nb_call_seconds",2665
1803,"nb_call_seconds",2148
2157,"nb_call_seconds",2725
2190,"nb_call_seconds",1933
2248,"nb_call_seconds",3098
2299,"nb_call_seconds",4775
2393,"nb_call_seconds",1790
2593,"nb_call_seconds",2130
2689,"nb_call_seconds",1735
