"customer_id"	"age"	"age_group"	"plan_type"	"customer_value"	"subscription_in_months"	"complain_registered"	"lost_customer"
"Client1764"	30	"Group_3"	"PayAsYouGo"	1972.8	36	"No"	FALSE
"Client1765"	25	"Group_2"	"PayAsYouGo"	1285.425	35	"No"	FALSE
"Client1766"	30	"Group_3"	"PayAsYouGo"	923.36	35	"No"	FALSE
"Client1770"	25	"Group_2"	"PayAsYouGo"	1976.985	35	"No"	FALSE
"Client1771"	30	"Group_3"	"PayAsYouGo"	444.68	35	"No"	FALSE
"Client1772"	25	"Group_2"	"PayAsYouGo"	697.095	35	"No"	FALSE
"Client1774"	45	"Group_4"	"PayAsYouGo"	250.65	34	"No"	FALSE
"Client1775"	25	"Group_2"	"PayAsYouGo"	288.63	34	"No"	TRUE
"Client1776"	30	"Group_3"	"PayAsYouGo"	94.4	32	"No"	FALSE
"Client1780"	30	"Group_3"	"PayAsYouGo"	47.64	34	"No"	FALSE
"Client1781"	45	"Group_4"	"PayAsYouGo"	159.5	31	"No"	FALSE
"Client1783"	55	"Group_5"	"PayAsYouGo"	0	34	"No"	FALSE
"Client1784"	25	"Group_2"	"PayAsYouGo"	711.495	29	"No"	FALSE
"Client1785"	25	"Group_2"	"Contractual"	1443.555	32	"No"	FALSE
"Client1786"	25	"Group_2"	"PayAsYouGo"	148.41	34	"No"	FALSE
"Client1788"	25	"Group_2"	"PayAsYouGo"	820.395	34	"No"	FALSE
"Client1789"	25	"Group_2"	"Contractual"	834.705	25	"No"	FALSE
"Client1790"	45	"Group_4"	"PayAsYouGo"	62.625	24	"No"	FALSE
"Client1793"	25	"Group_2"	"PayAsYouGo"	47.475	23	"No"	FALSE
"Client1794"	30	"Group_3"	"PayAsYouGo"	111.36	23	"No"	FALSE
"Client1795"	25	"Group_2"	"PayAsYouGo"	108.855	16	"No"	FALSE
"Client1796"	15	"Group_1"	"Contractual"	711.205	15	"No"	FALSE
"Client1797"	45	"Group_4"	"PayAsYouGo"	357.525	13	"No"	FALSE
"Client1798"	30	"Group_3"	"PayAsYouGo"	155.8	14	"No"	FALSE
"Client1799"	30	"Group_3"	"PayAsYouGo"	953.12	7	"No"	FALSE
"Client1800"	25	"Group_2"	"PayAsYouGo"	45.18	7	"No"	TRUE
"Client1801"	25	"Group_2"	"PayAsYouGo"	185.58	31	"No"	FALSE
"Client1803"	25	"Group_2"	"PayAsYouGo"	1646.82	30	"No"	FALSE
"Client1804"	15	"Group_1"	"PayAsYouGo"	217.085	31	"No"	FALSE
"Client1805"	15	"Group_1"	"PayAsYouGo"	117.37	31	"No"	FALSE
"Client1806"	25	"Group_2"	"PayAsYouGo"	235.8	31	"No"	FALSE
"Client1807"	30	"Group_3"	"PayAsYouGo"	1163.28	31	"No"	FALSE
"Client1808"	30	"Group_3"	"PayAsYouGo"	872.76	30	"No"	FALSE
"Client1809"	30	"Group_3"	"PayAsYouGo"	545	31	"No"	FALSE
"Client1810"	30	"Group_3"	"PayAsYouGo"	171.24	31	"No"	FALSE
"Client1811"	25	"Group_2"	"PayAsYouGo"	256.32	31	"No"	FALSE
"Client1813"	25	"Group_2"	"PayAsYouGo"	852.66	31	"No"	FALSE
"Client1814"	30	"Group_3"	"PayAsYouGo"	1984.2	31	"No"	FALSE
"Client1815"	25	"Group_2"	"PayAsYouGo"	1298.25	30	"No"	FALSE
"Client1816"	30	"Group_3"	"PayAsYouGo"	934.76	30	"No"	FALSE
"Client1820"	25	"Group_2"	"PayAsYouGo"	1989.81	30	"No"	FALSE
"Client1821"	30	"Group_3"	"PayAsYouGo"	452.08	30	"No"	FALSE
"Client1822"	25	"Group_2"	"PayAsYouGo"	709.92	30	"No"	FALSE
"Client1824"	45	"Group_4"	"PayAsYouGo"	255.275	29	"No"	FALSE
"Client1825"	25	"Group_2"	"PayAsYouGo"	301.455	29	"No"	TRUE
"Client1826"	30	"Group_3"	"PayAsYouGo"	101.8	27	"No"	FALSE
"Client1830"	30	"Group_3"	"PayAsYouGo"	55.04	29	"No"	FALSE
"Client1831"	45	"Group_4"	"PayAsYouGo"	164.125	26	"No"	FALSE
"Client1833"	45	"Group_4"	"PayAsYouGo"	0	29	"No"	FALSE
"Client1834"	25	"Group_2"	"PayAsYouGo"	719.82	24	"No"	FALSE
"Client1835"	25	"Group_2"	"Contractual"	1456.38	27	"No"	FALSE
"Client1836"	25	"Group_2"	"PayAsYouGo"	156.735	29	"No"	FALSE
"Client1838"	25	"Group_2"	"PayAsYouGo"	833.22	29	"No"	FALSE
"Client1839"	25	"Group_2"	"Contractual"	847.53	20	"No"	FALSE
"Client1840"	45	"Group_4"	"PayAsYouGo"	69.75	19	"No"	FALSE
"Client1843"	15	"Group_1"	"PayAsYouGo"	73.7	18	"No"	FALSE
"Client1844"	30	"Group_3"	"PayAsYouGo"	118.76	18	"No"	FALSE
"Client1845"	25	"Group_2"	"PayAsYouGo"	121.68	11	"No"	FALSE
"Client1846"	15	"Group_1"	"Contractual"	726.88	10	"No"	FALSE
"Client1847"	45	"Group_4"	"PayAsYouGo"	364.65	8	"No"	FALSE
"Client1848"	30	"Group_3"	"PayAsYouGo"	167.2	9	"No"	FALSE
"Client1849"	25	"Group_2"	"PayAsYouGo"	1085.085	3	"No"	FALSE
"Client1850"	25	"Group_2"	"PayAsYouGo"	53.505	3	"No"	TRUE
"Client1851"	30	"Group_3"	"PayAsYouGo"	189.44	41	"No"	FALSE
"Client1853"	30	"Group_3"	"PayAsYouGo"	1528.32	40	"No"	FALSE
"Client1854"	15	"Group_1"	"PayAsYouGo"	228.745	41	"No"	FALSE
"Client1855"	25	"Group_2"	"PayAsYouGo"	110.07	41	"No"	FALSE
"Client1856"	30	"Group_3"	"PayAsYouGo"	274.08	41	"No"	FALSE
"Client1857"	30	"Group_3"	"PayAsYouGo"	1227.76	41	"No"	FALSE
"Client1858"	30	"Group_3"	"PayAsYouGo"	937.24	40	"No"	FALSE
"Client1859"	30	"Group_3"	"PayAsYouGo"	549.48	41	"No"	FALSE
"Client1860"	30	"Group_3"	"PayAsYouGo"	183.72	41	"No"	FALSE
"Client1861"	30	"Group_3"	"PayAsYouGo"	260.32	41	"No"	FALSE
"Client1863"	30	"Group_3"	"PayAsYouGo"	822.4	41	"No"	FALSE
"Client1864"	30	"Group_3"	"PayAsYouGo"	2048.68	41	"No"	FALSE
"Client1865"	25	"Group_2"	"PayAsYouGo"	1370.79	40	"No"	FALSE
"Client1866"	30	"Group_3"	"PayAsYouGo"	999.24	40	"No"	FALSE
"Client1870"	30	"Group_3"	"PayAsYouGo"	1833.2	40	"No"	FALSE
"Client1871"	45	"Group_4"	"PayAsYouGo"	312.85	40	"No"	FALSE
"Client1872"	25	"Group_2"	"PayAsYouGo"	782.46	40	"No"	FALSE
"Client1874"	55	"Group_5"	"PayAsYouGo"	156.345	39	"No"	FALSE
"Client1875"	25	"Group_2"	"PayAsYouGo"	373.995	39	"No"	TRUE
"Client1876"	30	"Group_3"	"PayAsYouGo"	106.28	37	"No"	FALSE
"Client1880"	45	"Group_4"	"PayAsYouGo"	37.2	39	"No"	FALSE
"Client1881"	55	"Group_5"	"PayAsYouGo"	121.155	36	"No"	FALSE
"Client1883"	55	"Group_5"	"PayAsYouGo"	8.055	39	"No"	FALSE
"Client1884"	25	"Group_2"	"PayAsYouGo"	724.86	34	"No"	FALSE
"Client1885"	25	"Group_2"	"Contractual"	1528.92	37	"No"	FALSE
"Client1886"	30	"Group_3"	"PayAsYouGo"	151.8	39	"No"	FALSE
"Client1888"	25	"Group_2"	"PayAsYouGo"	905.76	39	"No"	FALSE
"Client1889"	25	"Group_2"	"Contractual"	920.07	30	"No"	FALSE
"Client1890"	45	"Group_4"	"PayAsYouGo"	110.05	29	"No"	FALSE
"Client1893"	25	"Group_2"	"PayAsYouGo"	132.84	28	"No"	FALSE
"Client1894"	30	"Group_3"	"PayAsYouGo"	155.24	28	"No"	FALSE
"Client1895"	25	"Group_2"	"PayAsYouGo"	194.22	21	"No"	FALSE
"Client1896"	25	"Group_2"	"Contractual"	667.26	20	"No"	FALSE
"Client1897"	55	"Group_5"	"PayAsYouGo"	242.97	18	"No"	FALSE
"Client1898"	30	"Group_3"	"PayAsYouGo"	231.68	19	"No"	FALSE
"Client1899"	30	"Group_3"	"PayAsYouGo"	1029	12	"No"	FALSE
"Client1900"	30	"Group_3"	"PayAsYouGo"	52.04	12	"No"	TRUE
"Client1901"	25	"Group_2"	"PayAsYouGo"	321.795	37	"No"	FALSE
"Client1903"	25	"Group_2"	"PayAsYouGo"	1751.535	36	"No"	FALSE
"Client1904"	15	"Group_1"	"PayAsYouGo"	268.07	37	"No"	FALSE
"Client1905"	15	"Group_1"	"PayAsYouGo"	173.855	37	"No"	FALSE
"Client1906"	30	"Group_3"	"PayAsYouGo"	302.68	37	"No"	FALSE
"Client1907"	30	"Group_3"	"PayAsYouGo"	1256.36	37	"No"	FALSE
"Client1908"	30	"Group_3"	"PayAsYouGo"	965.84	36	"No"	FALSE
"Client1909"	30	"Group_3"	"PayAsYouGo"	578.08	37	"No"	FALSE
"Client1910"	30	"Group_3"	"PayAsYouGo"	212.32	37	"No"	FALSE
"Client1911"	25	"Group_2"	"PayAsYouGo"	325.035	37	"No"	FALSE
"Client1913"	30	"Group_3"	"PayAsYouGo"	851	37	"Yes"	FALSE
"Client1914"	30	"Group_3"	"PayAsYouGo"	2077.28	37	"No"	FALSE
"Client1915"	25	"Group_2"	"PayAsYouGo"	1402.965	36	"No"	FALSE
"Client1916"	30	"Group_3"	"PayAsYouGo"	1027.84	36	"No"	FALSE
"Client1920"	25	"Group_2"	"PayAsYouGo"	2094.525	36	"No"	FALSE
"Client1921"	30	"Group_3"	"PayAsYouGo"	529.16	36	"No"	FALSE
"Client1922"	25	"Group_2"	"PayAsYouGo"	814.635	36	"No"	FALSE
"Client1924"	45	"Group_4"	"PayAsYouGo"	278.45	35	"No"	FALSE
"Client1925"	25	"Group_2"	"PayAsYouGo"	406.17	35	"No"	FALSE
"Client1926"	30	"Group_3"	"PayAsYouGo"	134.88	33	"No"	FALSE
"Client1930"	30	"Group_3"	"PayAsYouGo"	88.12	35	"No"	FALSE
"Client1931"	45	"Group_4"	"PayAsYouGo"	219.8	32	"No"	FALSE
"Client1933"	55	"Group_5"	"PayAsYouGo"	18.78	35	"No"	FALSE
"Client1934"	25	"Group_2"	"PayAsYouGo"	757.035	30	"No"	FALSE
"Client1935"	25	"Group_2"	"Contractual"	1561.095	33	"No"	FALSE
"Client1936"	25	"Group_2"	"PayAsYouGo"	202.95	35	"No"	FALSE
"Client1938"	25	"Group_2"	"PayAsYouGo"	937.935	35	"No"	FALSE
"Client1939"	25	"Group_2"	"Contractual"	952.245	26	"No"	FALSE
"Client1940"	45	"Group_4"	"PayAsYouGo"	127.925	25	"No"	FALSE
"Client1943"	25	"Group_2"	"PayAsYouGo"	165.015	24	"No"	FALSE
"Client1944"	30	"Group_3"	"PayAsYouGo"	183.84	24	"No"	FALSE
"Client1945"	25	"Group_2"	"PayAsYouGo"	226.395	17	"No"	FALSE
"Client1946"	15	"Group_1"	"Contractual"	854.865	16	"No"	FALSE
"Client1947"	45	"Group_4"	"PayAsYouGo"	422.825	14	"No"	FALSE
"Client1948"	30	"Group_3"	"PayAsYouGo"	260.28	15	"No"	FALSE
"Client1949"	30	"Group_3"	"PayAsYouGo"	1057.6	8	"No"	FALSE
"Client1950"	30	"Group_3"	"PayAsYouGo"	80.64	8	"No"	TRUE
"Client1951"	25	"Group_2"	"PayAsYouGo"	153.405	35	"No"	FALSE
"Client1953"	25	"Group_2"	"PayAsYouGo"	1538.145	34	"No"	FALSE
"Client1954"	15	"Group_1"	"PayAsYouGo"	177.76	35	"No"	FALSE
"Client1955"	15	"Group_1"	"PayAsYouGo"	78.045	35	"No"	FALSE
"Client1956"	25	"Group_2"	"PayAsYouGo"	127.125	35	"No"	FALSE
"Client1957"	30	"Group_3"	"PayAsYouGo"	1066.68	35	"No"	FALSE
"Client1958"	30	"Group_3"	"PayAsYouGo"	776.16	34	"No"	FALSE
"Client1959"	30	"Group_3"	"PayAsYouGo"	516.4	35	"No"	FALSE
"Client1960"	30	"Group_3"	"PayAsYouGo"	142.64	35	"No"	FALSE
"Client1961"	25	"Group_2"	"PayAsYouGo"	224.145	35	"No"	FALSE
"Client1963"	25	"Group_2"	"PayAsYouGo"	743.985	35	"No"	FALSE
"Client1964"	30	"Group_3"	"PayAsYouGo"	1887.6	35	"No"	FALSE
"Client1965"	25	"Group_2"	"PayAsYouGo"	1189.575	34	"No"	FALSE
"Client1966"	30	"Group_3"	"PayAsYouGo"	838.16	34	"No"	FALSE
"Client1970"	25	"Group_2"	"PayAsYouGo"	1881.135	34	"No"	FALSE
"Client1971"	30	"Group_3"	"PayAsYouGo"	423.48	34	"No"	FALSE
"Client1972"	25	"Group_2"	"PayAsYouGo"	601.245	34	"No"	FALSE
"Client1974"	45	"Group_4"	"PayAsYouGo"	237.4	33	"No"	FALSE
"Client1975"	25	"Group_2"	"PayAsYouGo"	219.78	33	"Yes"	TRUE
"Client1976"	30	"Group_3"	"PayAsYouGo"	73.2	31	"No"	FALSE
"Client1980"	30	"Group_3"	"PayAsYouGo"	26.44	33	"No"	FALSE
"Client1981"	45	"Group_4"	"PayAsYouGo"	146.25	30	"No"	FALSE
"Client1983"	45	"Group_4"	"PayAsYouGo"	0	33	"No"	FALSE
"Client1984"	25	"Group_2"	"PayAsYouGo"	687.645	28	"No"	FALSE
"Client1985"	25	"Group_2"	"Contractual"	1347.705	31	"No"	FALSE
"Client1986"	25	"Group_2"	"PayAsYouGo"	124.56	33	"No"	FALSE
"Client1988"	25	"Group_2"	"PayAsYouGo"	724.545	33	"No"	FALSE
"Client1989"	25	"Group_2"	"Contractual"	738.855	24	"No"	FALSE
"Client1990"	45	"Group_4"	"PayAsYouGo"	14.375	23	"No"	FALSE
"Client1993"	25	"Group_2"	"PayAsYouGo"	10.125	22	"No"	FALSE
"Client1994"	30	"Group_3"	"PayAsYouGo"	90.16	22	"No"	FALSE
"Client1995"	25	"Group_2"	"PayAsYouGo"	31.005	15	"No"	FALSE
"Client1996"	15	"Group_1"	"Contractual"	594.055	14	"No"	FALSE
"Client1997"	45	"Group_4"	"PayAsYouGo"	304.275	12	"No"	FALSE
"Client1998"	30	"Group_3"	"PayAsYouGo"	74.6	13	"No"	FALSE
"Client1999"	30	"Group_3"	"PayAsYouGo"	867.92	6	"No"	FALSE
"Client2000"	25	"Group_2"	"PayAsYouGo"	21.33	6	"No"	TRUE
"Client2001"	25	"Group_2"	"PayAsYouGo"	185.85	36	"No"	FALSE
"Client2003"	25	"Group_2"	"PayAsYouGo"	1683.09	35	"No"	FALSE
"Client2004"	15	"Group_1"	"PayAsYouGo"	217.415	36	"No"	FALSE
"Client2005"	15	"Group_1"	"PayAsYouGo"	117.7	36	"No"	FALSE
"Client2006"	25	"Group_2"	"PayAsYouGo"	272.07	36	"No"	FALSE
"Client2007"	30	"Group_3"	"PayAsYouGo"	1195.52	36	"No"	FALSE
"Client2008"	30	"Group_3"	"PayAsYouGo"	905	35	"No"	FALSE
"Client2009"	30	"Group_3"	"PayAsYouGo"	545.24	36	"No"	FALSE
"Client2010"	30	"Group_3"	"PayAsYouGo"	171.48	36	"No"	FALSE
"Client2011"	25	"Group_2"	"PayAsYouGo"	256.59	36	"No"	FALSE
"Client2013"	30	"Group_3"	"PayAsYouGo"	790.16	36	"No"	FALSE
"Client2014"	30	"Group_3"	"PayAsYouGo"	2016.44	36	"No"	FALSE
"Client2015"	25	"Group_2"	"PayAsYouGo"	1334.52	35	"No"	FALSE
"Client2016"	30	"Group_3"	"PayAsYouGo"	967	35	"No"	FALSE
"Client2020"	25	"Group_2"	"PayAsYouGo"	2026.08	35	"No"	FALSE
"Client2021"	30	"Group_3"	"PayAsYouGo"	468.32	35	"No"	FALSE
"Client2022"	25	"Group_2"	"PayAsYouGo"	746.19	35	"No"	FALSE
"Client2024"	45	"Group_4"	"PayAsYouGo"	255.425	34	"No"	FALSE
"Client2025"	25	"Group_2"	"PayAsYouGo"	337.725	34	"No"	TRUE
"Client2026"	30	"Group_3"	"PayAsYouGo"	102.04	32	"No"	FALSE
"Client2030"	30	"Group_3"	"PayAsYouGo"	55.28	34	"No"	FALSE
"Client2031"	45	"Group_4"	"PayAsYouGo"	181.775	31	"No"	FALSE
"Client2033"	55	"Group_5"	"PayAsYouGo"	0	34	"No"	FALSE
"Client2034"	25	"Group_2"	"PayAsYouGo"	720.09	29	"No"	FALSE
"Client2035"	25	"Group_2"	"Contractual"	1492.65	32	"No"	FALSE
"Client2036"	25	"Group_2"	"PayAsYouGo"	157.005	34	"No"	FALSE
"Client2038"	25	"Group_2"	"PayAsYouGo"	869.49	34	"No"	FALSE
"Client2039"	25	"Group_2"	"Contractual"	883.8	25	"No"	FALSE
"Client2040"	45	"Group_4"	"PayAsYouGo"	89.9	24	"No"	FALSE
"Client2043"	25	"Group_2"	"PayAsYouGo"	96.57	23	"No"	FALSE
"Client2044"	30	"Group_3"	"PayAsYouGo"	123	23	"No"	FALSE
"Client2045"	25	"Group_2"	"PayAsYouGo"	157.95	16	"No"	FALSE
"Client2046"	15	"Group_1"	"Contractual"	771.21	15	"No"	FALSE
"Client2047"	45	"Group_4"	"PayAsYouGo"	384.8	13	"No"	FALSE
"Client2048"	30	"Group_3"	"PayAsYouGo"	199.44	14	"No"	FALSE
"Client2049"	30	"Group_3"	"PayAsYouGo"	996.76	7	"No"	FALSE
"Client2050"	25	"Group_2"	"PayAsYouGo"	53.775	7	"No"	TRUE
"Client2051"	25	"Group_2"	"PayAsYouGo"	185.85	36	"No"	FALSE
"Client2053"	25	"Group_2"	"PayAsYouGo"	1683.09	35	"No"	FALSE
"Client2054"	15	"Group_1"	"PayAsYouGo"	217.415	36	"No"	FALSE
"Client2055"	15	"Group_1"	"PayAsYouGo"	117.7	36	"No"	FALSE
"Client2056"	25	"Group_2"	"PayAsYouGo"	272.07	36	"No"	FALSE
"Client2057"	30	"Group_3"	"PayAsYouGo"	1195.52	36	"No"	FALSE
"Client2058"	30	"Group_3"	"PayAsYouGo"	905	35	"No"	FALSE
"Client2059"	30	"Group_3"	"PayAsYouGo"	545.24	36	"No"	FALSE
"Client2060"	30	"Group_3"	"PayAsYouGo"	171.48	36	"No"	FALSE
"Client2061"	25	"Group_2"	"PayAsYouGo"	256.59	36	"No"	FALSE
"Client2063"	30	"Group_3"	"PayAsYouGo"	790.16	36	"No"	FALSE
"Client2064"	30	"Group_3"	"PayAsYouGo"	2016.44	36	"No"	FALSE
"Client2065"	25	"Group_2"	"PayAsYouGo"	1334.52	35	"No"	FALSE
"Client2066"	30	"Group_3"	"PayAsYouGo"	967	35	"No"	FALSE
"Client2070"	25	"Group_2"	"PayAsYouGo"	2026.08	35	"No"	FALSE
"Client2071"	30	"Group_3"	"PayAsYouGo"	468.32	35	"No"	FALSE
"Client2072"	25	"Group_2"	"PayAsYouGo"	746.19	35	"No"	FALSE
"Client2074"	45	"Group_4"	"PayAsYouGo"	255.425	34	"No"	FALSE
"Client2075"	25	"Group_2"	"PayAsYouGo"	337.725	34	"No"	TRUE
"Client2076"	30	"Group_3"	"PayAsYouGo"	102.04	32	"No"	FALSE
"Client2080"	30	"Group_3"	"PayAsYouGo"	55.28	34	"No"	FALSE
"Client2081"	45	"Group_4"	"PayAsYouGo"	181.775	31	"No"	FALSE
"Client2083"	55	"Group_5"	"PayAsYouGo"	0	34	"No"	FALSE
"Client2084"	25	"Group_2"	"PayAsYouGo"	720.09	29	"No"	FALSE
"Client2085"	25	"Group_2"	"Contractual"	1492.65	32	"No"	FALSE
"Client2086"	25	"Group_2"	"PayAsYouGo"	157.005	34	"No"	FALSE
"Client2088"	25	"Group_2"	"PayAsYouGo"	869.49	34	"No"	FALSE
"Client2089"	25	"Group_2"	"Contractual"	883.8	25	"No"	FALSE
"Client2090"	45	"Group_4"	"PayAsYouGo"	89.9	24	"No"	FALSE
"Client2093"	25	"Group_2"	"PayAsYouGo"	96.57	23	"No"	FALSE
"Client2094"	30	"Group_3"	"PayAsYouGo"	123	23	"No"	FALSE
"Client2095"	25	"Group_2"	"PayAsYouGo"	157.95	16	"No"	FALSE
"Client2096"	15	"Group_1"	"Contractual"	771.21	15	"No"	FALSE
"Client2097"	45	"Group_4"	"PayAsYouGo"	384.8	13	"No"	FALSE
"Client2098"	30	"Group_3"	"PayAsYouGo"	199.44	14	"No"	FALSE
"Client2099"	30	"Group_3"	"PayAsYouGo"	996.76	7	"No"	FALSE
"Client2100"	25	"Group_2"	"PayAsYouGo"	53.775	7	"No"	TRUE
"Client2101"	30	"Group_3"	"PayAsYouGo"	238.08	40	"No"	FALSE
"Client2103"	30	"Group_3"	"PayAsYouGo"	1576.96	39	"No"	FALSE
"Client2104"	15	"Group_1"	"PayAsYouGo"	295.625	40	"No"	FALSE
"Client2105"	25	"Group_2"	"PayAsYouGo"	164.79	40	"No"	FALSE
"Client2106"	30	"Group_3"	"PayAsYouGo"	322.72	40	"No"	FALSE
"Client2107"	30	"Group_3"	"PayAsYouGo"	1276.4	40	"No"	FALSE
"Client2108"	30	"Group_3"	"PayAsYouGo"	985.88	39	"No"	FALSE
"Client2109"	30	"Group_3"	"PayAsYouGo"	598.12	40	"No"	FALSE
"Client2110"	30	"Group_3"	"PayAsYouGo"	232.36	40	"No"	FALSE
"Client2111"	30	"Group_3"	"PayAsYouGo"	308.96	40	"No"	FALSE
"Client2113"	30	"Group_3"	"Contractual"	871.04	40	"No"	FALSE
"Client2114"	30	"Group_3"	"PayAsYouGo"	2097.32	40	"No"	FALSE
"Client2115"	25	"Group_2"	"PayAsYouGo"	1425.51	39	"No"	FALSE
"Client2116"	30	"Group_3"	"PayAsYouGo"	1047.88	39	"No"	FALSE
"Client2120"	30	"Group_3"	"PayAsYouGo"	1881.84	39	"No"	FALSE
"Client2121"	45	"Group_4"	"PayAsYouGo"	343.25	39	"No"	FALSE
"Client2122"	25	"Group_2"	"PayAsYouGo"	837.18	39	"No"	FALSE
"Client2124"	55	"Group_5"	"PayAsYouGo"	174.585	38	"No"	FALSE
"Client2125"	25	"Group_2"	"PayAsYouGo"	428.715	38	"No"	FALSE
"Client2126"	30	"Group_3"	"PayAsYouGo"	154.92	36	"No"	FALSE
"Client2130"	45	"Group_4"	"PayAsYouGo"	67.6	38	"No"	FALSE
"Client2131"	55	"Group_5"	"PayAsYouGo"	139.395	35	"No"	FALSE
"Client2133"	55	"Group_5"	"PayAsYouGo"	26.295	38	"No"	FALSE
"Client2134"	25	"Group_2"	"Contractual"	779.58	33	"No"	FALSE
"Client2135"	30	"Group_3"	"Contractual"	1407.68	36	"No"	FALSE
"Client2136"	30	"Group_3"	"PayAsYouGo"	200.44	38	"No"	FALSE
"Client2138"	25	"Group_2"	"PayAsYouGo"	960.48	38	"No"	FALSE
"Client2139"	30	"Group_3"	"Contractual"	866.48	29	"No"	FALSE
"Client2140"	55	"Group_5"	"PayAsYouGo"	84.27	28	"No"	FALSE
"Client2143"	25	"Group_2"	"PayAsYouGo"	187.56	27	"No"	FALSE
"Client2144"	30	"Group_3"	"PayAsYouGo"	203.88	27	"No"	FALSE
"Client2145"	30	"Group_3"	"PayAsYouGo"	221.28	20	"No"	FALSE
"Client2146"	25	"Group_2"	"Contractual"	722.025	19	"No"	FALSE
"Client2147"	55	"Group_5"	"PayAsYouGo"	261.225	17	"No"	FALSE
"Client2148"	30	"Group_3"	"Contractual"	280.36	18	"No"	FALSE
"Client2149"	30	"Group_3"	"PayAsYouGo"	1077.64	11	"No"	FALSE
"Client2150"	30	"Group_3"	"PayAsYouGo"	100.72	11	"Yes"	TRUE
"Client2151"	30	"Group_3"	"PayAsYouGo"	260.6	42	"No"	FALSE
"Client2152"	30	"Group_3"	"PayAsYouGo"	103.88	43	"No"	FALSE
"Client2153"	30	"Group_3"	"PayAsYouGo"	1599.48	41	"No"	FALSE
"Client2154"	15	"Group_1"	"PayAsYouGo"	326.59	42	"No"	FALSE
"Client2155"	25	"Group_2"	"PayAsYouGo"	190.125	42	"No"	FALSE
"Client2156"	30	"Group_3"	"PayAsYouGo"	345.24	42	"No"	FALSE
"Client2157"	45	"Group_4"	"PayAsYouGo"	811.825	42	"No"	FALSE
"Client2158"	30	"Group_3"	"PayAsYouGo"	1008.4	41	"No"	FALSE
"Client2159"	30	"Group_3"	"PayAsYouGo"	620.64	42	"No"	FALSE
"Client2160"	45	"Group_4"	"PayAsYouGo"	159.3	42	"No"	FALSE
"Client2161"	30	"Group_3"	"PayAsYouGo"	331.48	42	"No"	FALSE
"Client2162"	45	"Group_4"	"PayAsYouGo"	116.65	42	"No"	FALSE
"Client2163"	30	"Group_3"	"Contractual"	893.56	42	"No"	FALSE
"Client2164"	45	"Group_4"	"PayAsYouGo"	1324.9	42	"No"	FALSE
"Client2165"	25	"Group_2"	"PayAsYouGo"	1450.845	41	"No"	FALSE
"Client2166"	30	"Group_3"	"PayAsYouGo"	1070.4	41	"No"	FALSE
"Client2167"	25	"Group_2"	"PayAsYouGo"	110.835	41	"No"	FALSE
"Client2168"	30	"Group_3"	"PayAsYouGo"	143.92	42	"No"	FALSE
"Client2169"	30	"Group_3"	"PayAsYouGo"	62.96	41	"No"	TRUE
"Client2170"	30	"Group_3"	"PayAsYouGo"	1904.36	41	"No"	FALSE
"Client2171"	45	"Group_4"	"PayAsYouGo"	357.325	41	"No"	FALSE
"Client2172"	25	"Group_2"	"PayAsYouGo"	862.515	41	"No"	FALSE
"Client2173"	30	"Group_3"	"PayAsYouGo"	167.04	37	"Yes"	TRUE
"Client2174"	55	"Group_5"	"Contractual"	183.03	40	"Yes"	FALSE
"Client2175"	30	"Group_3"	"PayAsYouGo"	403.6	40	"No"	FALSE
"Client2176"	30	"Group_3"	"PayAsYouGo"	177.44	38	"No"	FALSE
"Client2177"	30	"Group_3"	"PayAsYouGo"	220.2	39	"Yes"	TRUE
"Client2178"	45	"Group_4"	"PayAsYouGo"	182.15	40	"No"	TRUE
"Client2179"	30	"Group_3"	"PayAsYouGo"	68.36	40	"No"	TRUE
"Client2180"	45	"Group_4"	"PayAsYouGo"	81.675	40	"No"	FALSE
"Client2181"	55	"Group_5"	"PayAsYouGo"	147.84	37	"No"	FALSE
"Client2182"	45	"Group_4"	"PayAsYouGo"	77.725	40	"Yes"	TRUE
"Client2183"	55	"Group_5"	"PayAsYouGo"	34.74	40	"No"	FALSE
"Client2184"	25	"Group_2"	"Contractual"	804.915	35	"No"	FALSE
"Client2185"	30	"Group_3"	"Contractual"	1430.2	38	"No"	FALSE
"Client2186"	30	"Group_3"	"PayAsYouGo"	222.96	40	"No"	FALSE
"Client2187"	45	"Group_4"	"PayAsYouGo"	177.075	39	"No"	FALSE
"Client2188"	25	"Group_2"	"PayAsYouGo"	985.815	40	"No"	FALSE
"Client2189"	30	"Group_3"	"Contractual"	889	31	"No"	FALSE
"Client2190"	55	"Group_5"	"PayAsYouGo"	92.715	30	"No"	FALSE
"Client2191"	30	"Group_3"	"PayAsYouGo"	131.96	31	"No"	FALSE
"Client2192"	45	"Group_4"	"PayAsYouGo"	112.725	30	"No"	FALSE
"Client2193"	25	"Group_2"	"PayAsYouGo"	212.895	29	"No"	FALSE
"Client2194"	30	"Group_3"	"PayAsYouGo"	226.4	29	"No"	FALSE
"Client2195"	30	"Group_3"	"PayAsYouGo"	243.8	22	"No"	FALSE
"Client2196"	25	"Group_2"	"Contractual"	747.36	21	"No"	FALSE
"Client2197"	55	"Group_5"	"PayAsYouGo"	269.67	19	"No"	FALSE
"Client2198"	30	"Group_3"	"Contractual"	302.88	20	"No"	FALSE
"Client2199"	30	"Group_3"	"PayAsYouGo"	1100.16	13	"No"	FALSE
